Close,High,Low,Open,Volume,predict_t1,predict_t3,predict_t8
219.98500061035156,220.4199981689453,211.610107421875,215.60000610351562,38837399,,,
223.52999877929688,223.9199981689453,219.3699951171875,219.97000122070312,26384434,,,
224.1300048828125,225.39999389648438,222.7100067138672,223.5500030517578,20160326,,,
222.12130737304688,224.3300018310547,221.57000732421875,224.1011962890625,14999487,,,
224.86000061035156,224.88999938964844,221.77000427246094,222.1199951171875,13243605,,,
224.0010986328125,224.97999572753906,222.86000061035156,224.8800048828125,13690039,,,
223.7050018310547,224.52999877929688,223.47999572753906,224.02000427246094,8768935,,,
232.7899932861328,235.58999633789062,230.72000122070312,234.0,51324486,,,
233.99000549316406,235.2635040283203,232.3699951171875,232.8000030517578,20785779,,,
234.0491943359375,235.9499969482422,233.10000610351562,233.96009826660156,16685866,,,
236.08999633789062,236.36399841308594,234.04010009765625,234.0500030517578,13199711,,,
236.0850067138672,236.57000732421875,234.05999755859375,236.10499572753906,14219150,,,
237.8699951171875,237.97999572753906,235.86000061035156,236.0751953125,16513111,,,
237.40499877929688,238.13499450683594,236.72000122070312,237.87989807128906,11374764,,,
242.16380310058594,243.1999969482422,236.4499969482422,239.2899932861328,46297114,,,
246.07859802246094,246.6999969482422,242.11000061035156,242.1699981689453,27445491,,,
243.89010620117188,246.13999938964844,241.6199951171875,246.07989501953125,20452799,,,
242.30999755859375,245.1699981689453,240.45030212402344,243.8800048828125,18253841,,,
243.9250030517578,244.139892578125,242.1699981689453,242.32000732421875,12956141,,,
244.02000427246094,244.4600067138672,242.72999572753906,243.92999267578125,12667963,,,
242.9250030517578,244.25999450683594,242.48809814453125,244.02999877929688,8471565,,,
237.10000610351562,240.8800048828125,236.00999450683594,239.25,37149514,,,
235.57989501953125,237.60000610351562,234.3000030517578,237.1300048828125,23774206,,,
235.8000030517578,236.42999267578125,234.5301055908203,235.55999755859375,15501513,,,
233.72999572753906,236.75,233.52999877929688,235.8000030517578,14225827,,,
232.04519653320312,234.32000732421875,230.9600067138672,233.77000427246094,18437594,,,
232.7100067138672,233.4499969482422,231.66000366210938,232.04989624023438,13546671,,,
233.5,234.5,232.28309631347656,232.75,9973675,,,
231.53550720214844,232.8699951171875,226.5399932861328,232.0,43701914,,,
235.75990295410156,236.13999938964844,230.75999450683594,231.5,27528274,,,
234.7100067138672,236.3300018310547,234.0800018310547,235.72500610351562,16944508,,,
236.52000427246094,237.0800018310547,234.25,234.7095947265625,13937328,,,
235.11000061035156,237.38999938964844,234.3074951171875,236.5500030517578,14363290,,,
234.68809509277344,235.35000610351562,233.4499969482422,235.1300048828125,14676484,,,
234.47999572753906,234.92999267578125,234.10000610351562,234.69000244140625,8018848,,,
233.74000549316406,236.1699981689453,231.02000427246094,234.0399932861328,38050018,,,
234.19000244140625,235.18600463867188,231.8300018310547,233.78660583496094,19699489,,,
233.77999877929688,235.1999969482422,233.5399932861328,234.1699981689453,12221340,,,
233.85499572753906,234.55999755859375,232.82000732421875,233.8000030517578,12496609,,,
234.40499877929688,235.0500030517578,233.36000061035156,233.85000610351562,10674439,,,
236.58999633789062,236.77499389648438,234.30999755859375,234.42999267578125,12327801,,,
235.7100067138672,237.10000610351562,235.1300048828125,236.60000610351562,8182115,,,
240.17269897460938,243.6199951171875,233.33999633789062,235.0399932861328,44253702,,,
241.95989990234375,242.13999938964844,239.27000427246094,240.17999267578125,21942700,,,
241.43280029296875,242.9600067138672,241.17999267578125,241.93980407714844,14322682,,,
240.35000610351562,242.13999938964844,239.86000061035156,241.42430114746094,11684561,,,
241.72999572753906,242.0399932861328,240.00999450683594,240.36680603027344,11384654,,,
241.05299377441406,242.22999572753906,240.91000366210938,241.7100067138672,9422526,,,
241.23500061035156,241.86000061035156,240.82229614257812,241.07000732421875,6475819,,,
234.36500549316406,244.00999450683594,232.5946044921875,243.41470336914062,40037207,,,
231.97000122070312,236.08999633789062,231.46380615234375,234.36500549316406,21833389,,,
232.39010620117188,233.74989318847656,231.7100067138672,231.9604034423828,13371522,,,
234.1750030517578,234.22999572753906,231.57009887695312,232.38999938964844,11010944,,,
233.20950317382812,234.8206024169922,232.9499969482422,234.17999267578125,11111214,,,
233.07919311523438,233.36000061035156,231.39999389648438,233.17999267578125,11377377,,,
234.21009826660156,234.5,233.00999450683594,233.0758056640625,6988335,,,
235.35980224609375,236.82000732421875,232.3300018310547,233.75,26995527,,,
237.84710693359375,238.75,235.17999267578125,235.36000061035156,17856356,,,
237.35000610351562,238.22000122070312,236.6300048828125,237.82000732421875,11802980,,,
234.19000244140625,237.5,232.10000610351562,237.42999267578125,35260133,,,
234.3498992919922,236.34519958496094,233.57000732421875,234.19000244140625,17714835,236.23280334472656,236.59434509277344,236.1680908203125
236.97999572753906,237.0,234.02000427246094,234.3249969482422,13152895,234.98731994628906,235.3206024169922,236.19676208496094
237.44000244140625,238.25999450683594,236.6800994873047,236.97999572753906,14623754,235.43846130371094,235.77215576171875,236.3344268798828
237.08160400390625,237.9499969482422,236.5,237.44000244140625,10570614,236.51907348632812,236.8536376953125,236.63934326171875
236.64500427246094,237.6199951171875,235.72000122070312,237.08309936523438,11588271,237.1470947265625,237.46743774414062,236.9442138671875
236.11000061035156,237.17880249023438,235.9842071533203,236.66000366210938,6692697,237.11219787597656,237.4169158935547,237.11219787597656
235.7899932861328,239.1898956298828,234.30999755859375,236.67999267578125,33685616,236.6282501220703,236.92141723632812,237.06466674804688
240.9499969482422,241.99000549316406,234.00999450683594,235.75,30528092,236.0835418701172,236.3650665283203,236.8329620361328
242.5749969482422,242.8699951171875,240.77000427246094,240.9571075439453,21466831,238.03253173828125,238.36094665527344,237.42129516601562
243.81820678710938,244.0,241.5500030517578,242.56109619140625,17264786,240.73443603515625,241.12669372558594,238.7401885986328
245.40750122070312,245.6199951171875,243.64999389648438,243.8249969482422,17354717,242.97784423828125,243.4233856201172,240.48875427246094
