,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close
83,AAPL,190.37899780273438,190.6699981689453,190.25579833984375,190.36500549316406,2958636.0,190.07000732421875,176.75535583496094
84,AAPL,190.36500549316406,190.36500549316406,189.9499969482422,190.07000732421875,2711904.0,189.83999633789062,176.75411987304688
85,AAPL,190.0749969482422,190.0749969482422,189.52000427246094,189.83999633789062,3148374.0,189.77000427246094,176.75534057617188
86,AAPL,189.85000610351562,190.05999755859375,189.60499572753906,189.77000427246094,4637560.0,189.97999572753906,176.75694274902344
87,AAPL,189.77999877929688,190.27000427246094,189.39999389648438,189.97999572753906,7575785.0,190.5850067138672,176.7574005126953
88,AAPL,189.98129272460938,190.61000061035156,189.94000244140625,190.5850067138672,4971867.0,190.52000427246094,176.7572479248047
89,AAPL,190.5800018310547,191.0800018310547,190.49000549316406,190.52000427246094,3957042.0,189.9700927734375,176.7552490234375
90,AAPL,190.51010131835938,190.52000427246094,189.75999450683594,189.9700927734375,3610946.0,189.81399536132812,176.75389099121094
91,AAPL,189.97500610351562,190.1199951171875,189.66000366210938,189.81399536132812,3305993.0,189.8300018310547,176.755859375
92,AAPL,189.80999755859375,190.11000061035156,189.5850067138672,189.8300018310547,3364115.0,190.38999938964844,176.7567596435547
93,AAPL,189.82000732421875,190.39999389648438,189.77999877929688,190.38999938964844,4808968.0,190.8800048828125,176.7571563720703
94,AAPL,190.89999389648438,192.08999633789062,190.60000610351562,190.8800048828125,9347732.0,190.09739685058594,176.7558135986328
95,AAPL,190.88999938964844,191.0749969482422,190.0500030517578,190.09739685058594,4753727.0,189.89999389648438,176.75193786621094
96,AAPL,190.10000610351562,190.27499389648438,189.52000427246094,189.89999389648438,4186819.0,189.50030517578125,176.7549285888672
97,AAPL,189.88999938964844,189.92999267578125,189.27999877929688,189.50030517578125,2949200.0,189.2635040283203,176.75662231445312
98,AAPL,189.5050048828125,189.50999450683594,189.17999267578125,189.2635040283203,2911454.0,189.01499938964844,176.75808715820312
99,AAPL,189.26499938964844,189.40499877929688,189.00999450683594,189.01499938964844,3344970.0,189.35499572753906,176.7589111328125
100,AAPL,189.00999450683594,189.44500732421875,188.97000122070312,189.35499572753906,4438836.0,188.82589721679688,176.7595672607422
101,AAPL,189.83999633789062,190.32000732421875,188.66000366210938,188.82589721679688,8749839.0,188.47999572753906,176.7590789794922
102,AAPL,188.8300018310547,188.99000549316406,188.33999633789062,188.47999572753906,4576249.0,188.35000610351562,176.75811767578125
103,AAPL,188.47999572753906,188.61000061035156,188.19000244140625,188.35000610351562,3433969.0,188.3300018310547,176.75997924804688
104,AAPL,188.35000610351562,188.75950622558594,188.27000427246094,188.3300018310547,2774969.0,188.7899932861328,176.76040649414062
105,AAPL,188.3350067138672,188.8300018310547,188.2899932861328,188.7899932861328,2750590.0,188.77999877929688,176.7600555419922
106,AAPL,188.78799438476562,189.2100067138672,188.63999938964844,188.77999877929688,3353372.0,189.97999572753906,176.75917053222656
107,AAPL,188.76499938964844,190.1999969482422,188.75999450683594,189.97999572753906,7329917.0,190.05999755859375,176.7579803466797
108,AAPL,190.3300018310547,190.5,189.22999572753906,190.05999755859375,8588385.0,190.83009338378906,176.7549285888672
109,AAPL,190.05999755859375,190.99000549316406,189.9199981689453,190.83009338378906,5955415.0,191.44500732421875,176.75352478027344
110,AAPL,190.83999633789062,191.4501953125,190.60000610351562,191.44500732421875,5188633.0,191.05999755859375,176.75148010253906
111,AAPL,191.44000244140625,191.55999755859375,191.0399932861328,191.05999755859375,3380700.0,191.27870178222656,176.749755859375
112,AAPL,191.0500030517578,191.2899932861328,190.82009887695312,191.27870178222656,3259102.0,191.1199951171875,176.749755859375
113,AAPL,191.27999877929688,191.33999633789062,190.9199981689453,191.1199951171875,3998274.0,191.25999450683594,176.7505340576172
114,AAPL,191.12240600585938,191.3800048828125,190.88160705566406,191.25999450683594,5182498.0,188.16000366210938,176.75094604492188
115,AAPL,189.8249969482422,190.0,188.08999633789062,188.16000366210938,10608539.0,187.97000122070312,176.7509765625
116,AAPL,188.16000366210938,188.27999877929688,187.4510955810547,187.97000122070312,6707290.0,188.45419311523438,176.75991821289062
117,AAPL,187.9600067138672,188.57000732421875,187.8350067138672,188.45419311523438,3813425.0,188.54989624023438,176.760498046875
118,AAPL,188.4600067138672,188.80999755859375,188.4199981689453,188.54989624023438,2820690.0,188.85000610351562,176.7586669921875
119,AAPL,188.5449981689453,188.96499633789062,188.49000549316406,188.85000610351562,2892130.0,189.05999755859375,176.75698852539062
120,AAPL,188.83999633789062,189.1300048828125,188.72000122070312,189.05999755859375,3402787.0,189.4499969482422,176.756103515625
121,AAPL,189.06500244140625,189.66000366210938,188.97999572753906,189.4499969482422,5548831.0,193.58999633789062,176.75572204589844
122,AAPL,190.2100067138672,194.30999755859375,190.17999267578125,193.58999633789062,22073030.0,193.55999755859375,176.75489807128906
123,AAPL,193.5845947265625,194.39999389648438,193.47000122070312,193.55999755859375,8331133.0,193.75999450683594,176.7427520751953
124,AAPL,193.55999755859375,193.8000030517578,192.6199951171875,193.75999450683594,6074350.0,193.13999938964844,176.73863220214844
125,AAPL,193.77000427246094,193.8300018310547,192.9499969482422,193.13999938964844,4164417.0,192.99000549316406,176.73968505859375
126,AAPL,193.14500427246094,193.30999755859375,192.75,192.99000549316406,5223621.0,193.1916961669922,176.7415771484375
127,AAPL,193.0,193.47000122070312,192.77000427246094,193.1916961669922,4787623.0,193.5,176.74383544921875
128,AAPL,193.19500732421875,193.5399932861328,192.8699951171875,193.5,6418486.0,192.4199981689453,176.74417114257812
129,AAPL,194.4499969482422,194.75999450683594,192.2050018310547,192.4199981689453,11260893.0,193.09500122070312,176.7437286376953
130,AAPL,192.4199981689453,193.33999633789062,192.360107421875,193.09500122070312,4374474.0,192.8300018310547,176.7431640625
131,AAPL,193.10000610351562,193.1300048828125,192.47000122070312,192.8300018310547,3252326.0,192.90589904785156,176.7443084716797
132,AAPL,192.83999633789062,192.97999572753906,192.3699951171875,192.90589904785156,3389634.0,192.77999877929688,176.74501037597656
133,AAPL,192.91000366210938,193.23500061035156,192.74000549316406,192.77999877929688,2713794.0,192.42599487304688,176.74575805664062
134,AAPL,192.77999877929688,193.0500030517578,192.33999633789062,192.42599487304688,3147189.0,192.30999755859375,176.74615478515625
135,AAPL,192.42999267578125,192.55999755859375,192.11000061035156,192.30999755859375,5184527.0,194.72500610351562,176.74774169921875
136,AAPL,193.6300048828125,194.9199981689453,193.58999633789062,194.72500610351562,11958910.0,194.3000030517578,176.7490234375
137,AAPL,194.72500610351562,194.97999572753906,194.02000427246094,194.3000030517578,5216520.0,194.94000244140625,176.74124145507812
138,AAPL,194.2899932861328,195.0,194.21499633789062,194.94000244140625,4611066.0,194.42999267578125,176.74249267578125
139,AAPL,194.94000244140625,194.97000122070312,194.31309509277344,194.42999267578125,4481336.0,194.47000122070312,176.74180603027344
140,AAPL,194.42999267578125,194.52999877929688,194.1699981689453,194.47000122070312,3233037.0,194.1699981689453,176.74351501464844
141,AAPL,194.47000122070312,194.47500610351562,194.1199951171875,194.1699981689453,3026122.0,194.24000549316406,176.74473571777344
142,AAPL,194.1699981689453,194.35000610351562,194.00999450683594,194.24000549316406,4479168.0,194.64990234375,176.74578857421875
143,AAPL,194.1999969482422,195.0,193.6699981689453,194.64990234375,11185810.0,194.75999450683594,176.7463836669922
144,AAPL,194.64999389648438,195.0,194.17999267578125,194.75999450683594,5158425.0,195.10000610351562,176.74581909179688
145,AAPL,194.75999450683594,195.19000244140625,194.27099609375,195.10000610351562,5398492.0,195.24000549316406,176.7449951171875
146,AAPL,195.09930419921875,195.36000061035156,194.9199981689453,195.24000549316406,4520094.0,195.71499633789062,176.74462890625
147,AAPL,195.24000549316406,195.72000122070312,195.15499877929688,195.71499633789062,3904469.0,195.74000549316406,176.7443389892578
148,AAPL,195.71499633789062,195.97999572753906,195.41000366210938,195.74000549316406,5640599.0,195.72000122070312,176.74415588378906
149,AAPL,195.73500061035156,195.99000549316406,195.6199951171875,195.72000122070312,5190666.0,192.11000061035156,176.74461364746094
150,AAPL,193.218994140625,193.41000366210938,192.02000427246094,192.11000061035156,18453650.0,191.80999755859375,176.74537658691406
151,AAPL,192.1199951171875,192.42999267578125,191.4199981689453,191.80999755859375,9504078.0,192.10000610351562,176.75900268554688
152,AAPL,191.80999755859375,192.38999938964844,191.49000549316406,192.10000610351562,4471150.0,192.4550018310547,176.75869750976562
153,AAPL,192.10989379882812,192.58999633789062,192.05999755859375,192.4550018310547,3798928.0,192.7917938232422,176.7582550048828
154,AAPL,192.47000122070312,192.97000122070312,192.47000122070312,192.7917938232422,3897170.0,192.8699951171875,176.7559051513672
155,AAPL,192.7949981689453,193.125,192.75,192.8699951171875,4731090.0,193.17999267578125,176.75418090820312
156,AAPL,192.8699951171875,193.30999755859375,192.8300018310547,193.17999267578125,5215874.0,192.8350067138672,176.7539825439453
157,AAPL,193.0800018310547,193.38999938964844,191.7209930419922,192.8350067138672,11344243.0,193.24000549316406,176.75411987304688
158,AAPL,192.83999633789062,193.6199951171875,192.7550048828125,193.24000549316406,5934316.0,193.46580505371094,176.75624084472656
159,AAPL,193.25,193.49989318847656,193.07000732421875,193.46580505371094,3481895.0,193.66000366210938,176.75436401367188
160,AAPL,193.47999572753906,193.80999755859375,193.25999450683594,193.66000366210938,4224679.0,194.22000122070312,176.7542724609375
161,AAPL,193.6699981689453,194.3300018310547,193.6300048828125,194.22000122070312,4270270.0,194.38499450683594,176.75450134277344
162,AAPL,194.22000122070312,194.55999755859375,194.14500427246094,194.38499450683594,4304737.0,194.6699981689453,176.75416564941406
163,AAPL,194.3800048828125,194.72000122070312,194.2100067138672,194.6699981689453,5381974.0,196.5200958251953,176.75376892089844
164,AAPL,195.08999633789062,196.6300048828125,194.85000610351562,196.5200958251953,12404139.0,195.9600067138672,176.7532958984375
165,AAPL,196.52499389648438,196.73809814453125,195.64999389648438,195.9600067138672,6786044.0,195.77000427246094,176.7481231689453
166,AAPL,195.96499633789062,196.27999877929688,195.69500732421875,195.77000427246094,4074995.0,196.55499267578125,176.74801635742188
167,AAPL,195.76629638671875,196.6199951171875,195.47999572753906,196.55499267578125,4814751.0,197.29750061035156,176.74900817871094
168,AAPL,196.55499267578125,197.4499969482422,196.42999267578125,197.29750061035156,9131091.0,196.97500610351562,176.74905395507812
169,AAPL,197.2949981689453,198.0,196.57000732421875,196.97500610351562,10813120.0,197.8699951171875,176.7465362548828
170,AAPL,196.97500610351562,197.88999938964844,196.6699981689453,197.8699951171875,8132395.0,198.7899932861328,176.7460479736328
171,AAPL,198.67999267578125,199.6199951171875,198.58999633789062,198.7899932861328,18480165.0,198.36000061035156,176.74520874023438
172,AAPL,198.8000030517578,199.38499450683594,198.14500427246094,198.36000061035156,9432288.0,198.39999389648438,176.73995971679688
173,AAPL,198.35499572753906,198.55999755859375,197.58999633789062,198.39999389648438,5791822.0,196.85499572753906,176.74240112304688
174,AAPL,198.38999938964844,198.55999755859375,196.71499633789062,196.85499572753906,5584658.0,197.89500427246094,176.7442626953125
175,AAPL,196.85000610351562,197.89999389648438,196.16000366210938,197.89500427246094,4865005.0,197.91009521484375,176.748046875
176,AAPL,197.89500427246094,198.07989501953125,197.23500061035156,197.91009521484375,5349291.0,198.13999938964844,176.7486572265625
177,AAPL,197.91000366210938,198.16000366210938,197.55999755859375,198.13999938964844,7132229.0,198.02999877929688,176.74729919433594
178,AAPL,197.75,198.39990234375,197.0800018310547,198.02999877929688,27708449.0,197.625,176.74658203125
179,AAPL,198.0399932861328,198.15899658203125,197.35000610351562,197.625,6069219.0,197.72999572753906,176.74777221679688
180,AAPL,197.6300048828125,198.02000427246094,197.53500366210938,197.72999572753906,4016473.0,197.375,176.74806213378906
181,AAPL,197.74000549316406,197.74000549316406,197.10000610351562,197.375,4909415.0,197.27000427246094,176.7483673095703
182,AAPL,197.3800048828125,197.6649932861328,197.02000427246094,197.27000427246094,4612469.0,197.99000549316406,176.75018310546875
183,AAPL,197.2908935546875,198.08999633789062,197.27999877929688,197.99000549316406,3896083.0,197.1199951171875,176.75091552734375
184,AAPL,197.99400329589844,198.1999969482422,197.0,197.1199951171875,9086193.0,195.36500549316406,176.7498016357422
185,AAPL,196.08999633789062,196.6300048828125,194.41000366210938,195.36500549316406,16633548.0,194.92999267578125,176.75106811523438
186,AAPL,195.36000061035156,195.52499389648438,194.6199951171875,194.92999267578125,6011735.0,195.25010681152344,176.75830078125
187,AAPL,194.92999267578125,195.35000610351562,194.69500732421875,195.25010681152344,4447711.0,196.14500427246094,176.7587432861328
188,AAPL,195.25,196.16329956054688,195.15499877929688,196.14500427246094,3772276.0,196.20989990234375,176.75851440429688
189,AAPL,196.14999389648438,196.47999572753906,195.9949951171875,196.20989990234375,3900936.0,196.1999969482422,176.75509643554688
190,AAPL,196.2100067138672,196.4499969482422,196.10000610351562,196.1999969482422,3915676.0,195.8623046875,176.7530059814453
191,AAPL,196.2100067138672,196.44000244140625,195.77999877929688,195.8623046875,5129751.0,196.5399932861328,176.75323486328125
192,AAPL,196.16000366210938,196.65499877929688,195.88999938964844,196.5399932861328,9236022.0,196.60000610351562,176.7548370361328
