,Ticker,Open,High,Low,Close,Volume,Next_Close,Predicted_Close,price_t_plus_3,Predicted_Close_t_3
948,TSLA,174.80999755859375,177.97999572753906,173.72999572753906,177.8199005126953,19174737.0,178.49000549316406,172.3515167236328,179.0500946044922,175.79470825195312
949,TSLA,177.8699951171875,179.5,177.0,178.49000549316406,13179281.0,178.80999755859375,172.1786651611328,179.8000030517578,175.97109985351562
950,TSLA,178.47030639648438,178.94000244140625,177.7899932861328,178.80999755859375,7119451.0,179.0500946044922,173.28407287597656,179.52000427246094,178.0194549560547
951,TSLA,178.81959533691406,179.35000610351562,178.52000427246094,179.0500946044922,6496071.0,179.8000030517578,175.67227172851562,179.33999633789062,178.59349060058594
952,TSLA,179.05999755859375,179.9199981689453,178.92999267578125,179.8000030517578,6363772.0,179.52000427246094,175.889892578125,175.55999755859375,178.29791259765625
953,TSLA,179.7899932861328,179.89999389648438,178.83999633789062,179.52000427246094,5147493.0,179.33999633789062,176.60438537597656,176.08999633789062,178.72105407714844
954,TSLA,179.52999877929688,180.07980346679688,178.97000122070312,179.33999633789062,4545287.0,175.55999755859375,177.6781005859375,177.3000030517578,179.65135192871094
955,TSLA,176.30099487304688,176.3300018310547,173.16000366210938,175.55999755859375,22387730.0,176.08999633789062,178.4626007080078,176.0247039794922,180.66552734375
956,TSLA,175.55999755859375,176.5399932861328,174.7100067138672,176.08999633789062,8415391.0,177.3000030517578,174.17987060546875,175.34500122070312,175.0131378173828
957,TSLA,176.11000061035156,178.24989318847656,175.85000610351562,177.3000030517578,7786665.0,176.0247039794922,172.84889221191406,176.3011932373047,175.51171875
958,TSLA,177.27999877929688,177.2949981689453,175.7100067138672,176.0247039794922,4746570.0,175.34500122070312,174.76919555664062,176.74000549316406,176.12010192871094
959,TSLA,176.02999877929688,176.6699981689453,175.22000122070312,175.34500122070312,4456972.0,176.3011932373047,174.92904663085938,175.5041961669922,176.52603149414062
960,TSLA,175.3300018310547,176.4398956298828,174.82000732421875,176.3011932373047,5367771.0,176.74000549316406,175.171142578125,175.21400451660156,176.53488159179688
961,TSLA,176.3000030517578,176.8800048828125,176.07000732421875,176.74000549316406,3588710.0,175.5041961669922,175.05982971191406,176.10690307617188,176.61740112304688
962,TSLA,174.1199951171875,178.14999389648438,174.01499938964844,175.5041961669922,16877980.0,175.21400451660156,176.14735412597656,176.8300018310547,178.0924530029297
963,TSLA,175.52000427246094,176.3000030517578,174.8000030517578,175.21400451660156,7541709.0,176.10690307617188,173.75015258789062,176.44000244140625,176.5926055908203
964,TSLA,175.2050018310547,176.47999572753906,174.8101043701172,176.10690307617188,6482306.0,176.8300018310547,173.50758361816406,177.625,176.12136840820312
965,TSLA,176.08380126953125,177.55999755859375,176.05799865722656,176.8300018310547,7077148.0,176.44000244140625,174.21771240234375,176.2100067138672,176.59190368652344
966,TSLA,176.80499267578125,177.25,176.2100067138672,176.44000244140625,4445038.0,177.625,174.30984497070312,181.06480407714844,177.2628936767578
967,TSLA,176.41000366210938,177.8249969482422,176.30999755859375,177.625,4985519.0,176.2100067138672,175.61746215820312,176.70010375976562,178.0153045654297
968,TSLA,177.55540466308594,178.00999450683594,176.0500030517578,176.2100067138672,4496951.0,181.06480407714844,176.34022521972656,176.8699951171875,178.88050842285156
969,TSLA,178.60000610351562,182.6699981689453,177.22000122070312,181.06480407714844,26180175.0,176.70010375976562,176.58358764648438,178.38999938964844,179.02874755859375
970,TSLA,181.0,181.42999267578125,175.3834991455078,176.70010375976562,16795965.0,176.8699951171875,176.83358764648438,179.51589965820312,178.30892944335938
971,TSLA,176.7198944091797,177.51499938964844,176.0500030517578,176.8699951171875,6310480.0,178.38999938964844,175.4080810546875,178.94000244140625,177.92144775390625
972,TSLA,176.88009643554688,178.5800018310547,176.41000366210938,178.38999938964844,6231529.0,179.51589965820312,175.9296112060547,178.8300018310547,177.6212158203125
